,Unnamed: 0,Age,Weight (kg),Height (cm),Gender,BMI,BMR,Allergies,activity_level,Fitness Goals,calories_intake_per_day,carbs_intake_per_day,protein_intake_per_day,Work Out Level
3762,3762,27,58.22894674508341,185.6153368910588,Male,16.900953960840425,1605.944201284074,No Allergy,1.4,Muscle Gain,2473.1540699774737,309.1442587471842,84.31207056741387,Intermediate
3763,3763,18,66.59487292106783,150.70528569825336,Female,29.321340767474112,1452.340764994303,Dairy,1.6,Lose Weight,1742.8089179931635,319.5149682987467,87.14044589965818,Beginner
3764,3764,26,79.66814694857443,195.6520690280248,Female,20.812096257451763,1677.8344646822889,Peanuts,1.4,Healthy Lifestyle,2348.968250555204,322.9831344513406,88.08630939582015,Beginner
3765,3765,52,46.09901612122291,169.9303932265239,Female,15.964287180654734,1175.1549602887192,Egg,1.6,Muscle Gain,2068.272730108146,258.53409126351823,70.50929761732316,Advanced
3766,3766,56,51.2358094432227,143.9745916504404,Female,24.717349067522235,1124.9238148545446,Peanuts,1.2,Healthy Lifestyle,1349.9085778254534,185.61242945099983,50.6215716684545,Advanced
3767,3767,37,66.38730252622715,195.8104861350568,Female,17.314626645941118,1507.8872725064284,No Allergy,1.6,Muscle Gain,2653.881599611314,331.73519995141424,90.4732363503857,Advanced
3768,3768,28,79.82282864999803,149.27894834164567,Female,35.82036277928117,1526.94087848895,Dairy,1.9,Lose Weight,2175.890751846754,398.9133045052383,108.7945375923377,Intermediate
3769,3769,20,69.2390388781353,178.63651793786215,Female,21.697542181569045,1554.6623250776142,No Allergy,1.4,Healthy Lifestyle,2176.52725510866,299.2724975774408,81.61977206657473,Intermediate
3770,3770,42,45.57753768703363,196.509607071581,Male,11.802752068490944,1403.579876729707,Gluten,1.6,Muscle Gain,2470.3005830442844,308.78757288053555,84.21479260378241,Advanced
3771,3771,31,99.3864786883633,153.6083964899332,Female,42.12087577205998,1708.2685807571086,Shellfish,1.4,Lose Weight,1793.682009794964,328.8417017957434,89.68410048974819,Beginner
3772,3772,24,68.59764578226024,152.46268229369298,Female,29.51087585383752,1450.3248202944212,Egg,1.6,Lose Weight,1740.3897843533055,319.0714604647727,87.01948921766527,Intermediate
3773,3773,47,76.54662638100979,192.04107492169103,Female,20.755719769950424,1546.8529042525963,Egg,1.9,Healthy Lifestyle,2939.020518079933,404.1153212359909,110.2132694279975,Advanced
3774,3774,47,84.4020766631253,164.96956054812236,Male,31.01312269260361,1743.966542126329,Egg,1.2,Lose Weight,1569.5698879136962,287.7544794508443,78.4784943956848,Beginner
3775,3775,35,96.7209086563384,194.33053111371413,Female,25.6116933095346,1792.4572277354475,Dairy,1.4,Lose Weight,1882.0800891222198,345.0480163390737,94.104004456111,Advanced
3776,3776,34,82.69969265784398,188.4325367183149,Male,23.291212948774,1907.5595262483291,Peanuts,1.6,Healthy Lifestyle,3052.095241997328,419.66309577463255,114.45357157489975,Advanced
3777,3777,24,90.12923051568154,185.58675532266065,Female,26.16807075791752,1752.04576256811,Gluten,1.9,Lose Weight,2496.665211659557,457.7219554709188,124.83326058297784,Intermediate
3778,3778,35,62.04154591202524,171.53348640656083,Female,21.08554260083252,1401.151915936023,Gluten,1.4,Healthy Lifestyle,1961.612682310432,269.72174381768446,73.5604755866412,Intermediate
3779,3779,36,99.80133348515086,187.32444554945607,Female,28.44116831121485,1794.907063049405,No Allergy,1.6,Lose Weight,2153.888475659286,394.8795538708692,107.69442378296432,Beginner
3780,3780,37,49.45560255328412,145.6425021348366,Female,23.315204796122693,1195.899428423942,Gluten,1.4,Healthy Lifestyle,1674.2591997935187,230.21063997160888,62.78471999225695,Beginner
3781,3781,37,84.23261961341967,189.7303843017289,Female,23.3994976866572,1654.0667641320476,Dairy,1.9,Healthy Lifestyle,3142.7268518508904,432.1249421294975,117.85225694440838,Beginner
3782,3782,36,67.3089269448578,177.4051493166707,Female,21.38652502133142,1463.719800042146,Peanuts,1.4,Healthy Lifestyle,2049.2077200590043,281.7660615081131,76.84528950221265,Intermediate
3783,3783,43,76.46257013348176,157.46363928100268,Female,30.83815043467601,1456.2747405168525,No Allergy,1.2,Lose Weight,1310.647266465167,240.28533218528065,65.53236332325835,Beginner
3784,3784,48,63.71413867991622,145.95786448380133,Male,29.90754847716735,1369.8961075526004,Dairy,1.6,Lose Weight,1643.8753290631203,301.3771436615721,82.19376645315602,Intermediate
3785,3785,35,90.20452336579096,168.81928592545347,Male,31.650764036424224,1908.300752687753,No Allergy,1.2,Lose Weight,1717.4706774189779,314.86962419347924,85.87353387094888,Beginner
3786,3786,27,53.41377485921534,156.8004668403645,Male,21.724939154242247,1403.1527821558172,Egg,1.9,Healthy Lifestyle,2665.990286096053,366.5736643382073,99.97463572860198,Beginner
3787,3787,58,47.71277073794971,170.30714344999384,Female,16.45011385184278,1165.264521421902,Egg,1.6,Muscle Gain,2050.8655577025474,256.35819471281843,69.91587128531411,Advanced
3788,3788,54,51.70878870964885,165.75032830936826,Male,18.82155797733005,1269.982467899824,Shellfish,1.2,Healthy Lifestyle,1523.978961479789,209.547107203471,57.14921105549208,Advanced
3789,3789,30,45.34922547907147,179.6373200787953,Female,14.053248935504511,1293.5537056090816,Egg,1.2,Muscle Gain,1707.4908914039877,213.4363614254985,58.20991675240867,Intermediate
3790,3790,53,77.71096810853672,166.8490024117165,Female,27.914836638271375,1453.594531571137,Shellfish,1.2,Lose Weight,1308.235078414023,239.8430977092376,65.41175392070116,Advanced
3791,3791,44,68.81177861761371,144.2611240409198,Male,33.064667511281755,1452.7545324125451,Egg,1.4,Lose Weight,1525.3922590331722,279.65524748941493,76.26961295165862,Beginner
3792,3792,48,63.96120024630802,154.43829014670888,Male,26.81678038366384,1413.9035541138446,Egg,1.2,Lose Weight,1272.5131987024602,233.2940864287844,63.62565993512301,Beginner
3793,3793,38,49.533790198161135,148.74345558328096,Male,22.388542762072053,1250.0600306289302,Egg,1.9,Healthy Lifestyle,2375.114058194967,326.578183001808,89.06677718231127,Intermediate
3794,3794,60,62.17460899077923,199.21637777442072,Female,15.66617537908691,1379.893947682891,Egg,1.9,Muscle Gain,2883.9783506572426,360.4972938321553,98.31744377240598,Intermediate
3795,3795,57,71.20919569167712,170.10676008790315,Female,24.608941539514475,1386.2451753132625,Shellfish,1.2,Healthy Lifestyle,1663.494210375915,228.7304539266883,62.38103288909681,Advanced
3796,3796,43,90.77087590781424,166.5309896307551,Female,32.73078342434858,1616.6742953956375,Shellfish,1.6,Lose Weight,1940.0091544747652,355.6683449870403,97.00045772373824,Intermediate
3797,3797,47,59.23204396083204,176.71035170083567,Male,18.96848899386642,1463.1076707555774,Dairy,1.4,Healthy Lifestyle,2048.3507390578084,281.64822662044867,76.81315271466781,Intermediate
3798,3798,54,48.97963885746738,158.01960136648717,Female,19.615241291848683,1156.232445548378,Dairy,1.2,Healthy Lifestyle,1387.4789346580535,190.7783535154824,52.03046004967701,Beginner
3799,3799,34,86.4765986901501,155.04606847864676,Female,35.973035230971284,1580.3548282346655,Shellfish,1.2,Lose Weight,1422.3193454111988,260.7585466587198,71.11596727055995,Intermediate
3800,3800,34,99.48294290182515,157.71133504844647,Female,39.99657542098235,1708.8814889932644,Egg,1.2,Lose Weight,1537.993340093938,281.9654456838887,76.8996670046969,Intermediate
3801,3801,53,98.61437369666136,193.8979864629081,Male,26.22971806491328,2039.1342014496688,No Allergy,1.2,Lose Weight,1835.2207813047016,336.4571432391953,91.76103906523508,Advanced
3802,3802,35,69.17093845543712,167.3861943208586,Female,24.687914069779588,1454.229097903447,Dairy,1.6,Healthy Lifestyle,2326.7665566455157,319.9304015387584,87.25374587420681,Beginner
3803,3803,46,67.45649383710298,148.236518934755,Male,30.698230919634145,1442.321702303558,Dairy,1.2,Lose Weight,1298.089532073202,237.98308088008707,64.9044766036601,Beginner
3804,3804,29,84.52298809073051,177.9636693379001,Female,26.68776093910281,1654.9385184837995,Shellfish,1.6,Lose Weight,1985.9262221805595,364.0864740664359,99.29631110902795,Beginner
3805,3805,37,63.87803518611327,165.99921404944774,Female,23.181390648007863,1392.3287564911786,No Allergy,1.9,Healthy Lifestyle,2645.4246373332394,363.7458876333204,99.20342389999648,Intermediate
3806,3806,55,86.41436015335744,179.82481109727024,Female,26.723091154853066,1565.6138531174397,Egg,1.9,Lose Weight,2230.999740692351,409.0166191269311,111.54998703461754,Intermediate
3807,3807,44,97.27965920311031,169.7858980716972,Male,33.74572850603961,1956.632119190144,No Allergy,1.9,Lose Weight,2788.2007698459547,511.1701411384251,139.41003849229773,Intermediate
3808,3808,44,48.10893619132826,157.68487571649806,Male,19.348427451569684,1239.8191367186992,Gluten,1.4,Healthy Lifestyle,1735.7467914061788,238.6651838183496,65.0905046777317,Advanced
3809,3809,48,90.76798423568148,148.9766378762356,Female,40.89746158281443,1540.6141743679243,Gluten,1.2,Lose Weight,1386.5527569311319,254.2013387707076,69.3276378465566,Beginner
3810,3810,55,77.85985218098708,154.94806336462187,Male,32.429575945177454,1562.8111957555043,Peanuts,1.2,Lose Weight,1406.5300761799538,257.86384729965823,70.3265038089977,Beginner
3811,3811,37,99.16224712879472,159.98317580010303,Male,38.74340019017658,1974.5488854491575,No Allergy,1.6,Lose Weight,2369.4586625389893,434.4007547988147,118.47293312694946,Intermediate
3812,3812,19,53.58949489965377,194.0646380602238,Male,14.229408601693338,1629.7536612216757,Peanuts,1.6,Muscle Gain,2868.3664437501493,358.54580546876866,97.78521967330056,Beginner
3813,3813,52,61.40725423626602,191.05120324977025,Female,16.823646110844226,1382.14250759054,Egg,1.9,Muscle Gain,2888.6778408642285,361.08473010802857,98.47765366582595,Beginner
3814,3814,59,72.93911050265432,180.78573687142352,Male,22.316810992889646,1598.1750146500217,No Allergy,1.2,Healthy Lifestyle,1917.8100175800255,263.6988774172536,71.91787565925097,Advanced
3815,3815,56,92.42786915569926,155.6433440995215,Male,38.154154518850085,1755.6385714125067,Egg,1.6,Lose Weight,2106.7662856950083,386.2404857107515,105.3383142847504,Advanced
3816,3816,60,83.62926091849687,159.9626050813377,Female,32.68295546677355,1456.6769262553248,Gluten,1.9,Lose Weight,2075.7646199138376,380.5568469842036,103.78823099569188,Intermediate
3817,3817,34,66.04097130838804,164.14392923784504,Male,24.51115642783913,1567.8216090308931,Peanuts,1.9,Healthy Lifestyle,2978.861057158697,409.5933953593209,111.70728964345112,Advanced
3818,3818,44,93.00839677910764,188.4596244706985,Female,26.186985970789763,1700.9695616266324,No Allergy,1.2,Lose Weight,1530.8726054639692,280.6599776683944,76.54363027319846,Advanced
3819,3819,18,57.612753857034576,172.42321863154493,Female,19.378811535412733,1436.5652662365248,Gluten,1.6,Healthy Lifestyle,2298.50442597844,316.0443585720355,86.1939159741915,Beginner
3820,3820,42,89.1389979047029,178.84421100043207,Female,27.868781036572894,1644.0606793041263,Shellfish,1.6,Lose Weight,1972.8728151649516,361.6933494469078,98.64364075824756,Beginner
3821,3821,42,63.570977815473896,161.23681064546642,Female,24.452906857986523,1353.085471239342,Peanuts,1.2,Healthy Lifestyle,1623.7025654872104,223.2591027544915,60.88884620577039,Beginner
3822,3822,19,79.36207445620802,188.207738787816,Female,22.40464451482694,1682.2516772612096,Gluten,1.6,Healthy Lifestyle,2691.602683617936,370.09536899746615,100.93510063567255,Intermediate
3823,3823,18,56.91201133028835,180.3925406822236,Male,17.48907272620944,1614.3300185258645,Dairy,1.6,Muscle Gain,2841.2208326055215,355.1526040756902,96.85980111155186,Beginner
3824,3824,38,97.01575897201084,141.7968287918336,Female,48.25132560651005,1619.4442988112849,Gluten,1.9,Lose Weight,2307.7081258060807,423.0798230644482,115.38540629030403,Advanced
3825,3825,26,95.18407968574544,141.2306494359407,Female,47.7206557427466,1652.7127368066324,Gluten,1.6,Lose Weight,1983.255284167959,363.5968020974592,99.16276420839796,Intermediate
3826,3826,31,84.67985016899391,162.38037895828143,Male,32.11537368398763,1826.094391334804,Shellfish,1.4,Lose Weight,1917.3991109015442,351.5231703319498,95.8699555450772,Beginner
3827,3827,54,80.9239448151953,151.63882290680783,Female,35.19299567363179,1431.8537910714017,Gluten,1.2,Lose Weight,1288.6684119642616,236.2558755267813,64.43342059821308,Intermediate
3828,3828,27,88.22283307852871,166.62411149763432,Female,31.776444860426505,1662.681034896826,Dairy,1.9,Lose Weight,2369.320474727977,434.3754203667958,118.46602373639884,Beginner
3829,3829,53,84.82698727011211,179.80374157410333,Male,26.23835436401052,1786.786304271814,Gluten,1.4,Lose Weight,1876.1256194854045,343.9563635723242,93.80628097427022,Intermediate
3830,3830,43,82.42223967200258,198.0168566715858,Male,21.02035697323021,1898.7446400527588,No Allergy,1.2,Healthy Lifestyle,2278.4935680633102,313.2928656087052,85.44350880237413,Advanced
3831,3831,48,88.08082638460839,188.8540816850718,Female,24.69611446030524,1639.3063466388262,No Allergy,1.6,Healthy Lifestyle,2622.8901546221223,360.6473962605418,98.35838079832958,Advanced
3832,3832,48,80.26489575230556,197.6414477507804,Male,20.548001699813117,1839.656116149633,Egg,1.4,Healthy Lifestyle,2575.518562609486,354.1338023588043,96.58194609785572,Advanced
3833,3833,34,80.23877151800498,161.7752752329254,Male,30.65914053336772,1746.662367869522,Egg,1.2,Lose Weight,1571.9961310825697,288.19929069847115,78.59980655412848,Advanced
3834,3834,58,63.92708427095423,144.49176141253915,Male,30.619544511687003,1308.9431109967495,Shellfish,1.4,Lose Weight,1374.3902665465869,251.97154886687423,68.71951332732934,Beginner
3835,3835,20,47.83908570316535,184.01747808309275,Female,14.12748067357327,1373.4471725985914,Dairy,1.2,Muscle Gain,1812.9502678301408,226.6187834787676,61.805122766936606,Beginner
3836,3836,22,58.98667762211517,163.88932837654434,Female,21.96102390054295,1405.5119472822337,Dairy,1.6,Healthy Lifestyle,2248.8191156515736,309.2126284020914,84.330716836934,Advanced
3837,3837,30,81.4391185232593,148.43293932211054,Male,36.963449117782375,1721.4215466629134,No Allergy,1.9,Lose Weight,2453.025703994652,449.72137906568616,122.65128519973256,Advanced
3838,3838,51,85.52211268318638,140.23156483168148,Male,43.489744902279504,1617.5460232438877,Peanuts,1.6,Lose Weight,1941.0552278926652,355.86012511365533,97.05276139463328,Beginner
3839,3839,22,99.35594211184709,197.9803423737824,Male,25.34835051345668,2244.6472195241977,Egg,1.4,Lose Weight,2356.879580500408,432.09458975840806,117.84397902502036,Advanced
3840,3840,57,69.61599780424153,175.4484228276325,Male,22.615704199150283,1539.3955037332323,Dairy,1.4,Healthy Lifestyle,2155.1537052265253,296.33363446864723,80.8182639459947,Beginner
3841,3841,35,79.21316399425143,165.94866573965916,Female,28.76403646688359,1542.6360939163071,Egg,1.4,Lose Weight,1619.7678986121225,296.9574480788892,80.98839493060612,Intermediate
3842,3842,36,62.20295278269353,170.50680052682827,Female,21.395753752373217,1395.1337724136808,Peanuts,1.2,Healthy Lifestyle,1674.160526896417,230.19707244825736,62.78101975861564,Intermediate
3843,3843,27,46.81755909488624,164.97906518157413,Female,17.200896809376214,1274.7101128829297,Dairy,1.6,Muscle Gain,2243.4897986739566,280.43622483424457,76.48260677297579,Advanced
3844,3844,38,62.2641785375472,197.11234105921608,Female,16.025464659285774,1469.4638915381504,Egg,1.2,Muscle Gain,1939.6923368303585,242.46154210379484,66.12587511921677,Advanced
3845,3845,60,59.45016701626136,192.0980718741054,Male,16.110427597586025,1466.0745344406855,Egg,1.2,Muscle Gain,1935.2183854617049,241.9022981827131,65.97335404983085,Advanced
3846,3846,50,87.42911631309944,170.18018475006266,Female,30.188261769061864,1566.7682509029248,Dairy,1.6,Lose Weight,1880.1219010835102,344.68901519864346,94.00609505417547,Advanced
3847,3847,51,89.53034514351413,171.87322287559195,Female,30.307758450345062,1587.1133460106591,Gluten,1.6,Lose Weight,1904.5360152127905,349.164936122345,95.22680076063956,Beginner
3848,3848,31,47.017789164312745,179.41080789438558,Male,14.607133568454046,1403.2647885194542,Egg,1.6,Muscle Gain,2469.74602779424,308.71825347428,84.19588731116725,Intermediate
3849,3849,47,48.95912832306416,167.4125251416259,Male,17.468587227391794,1280.8611502987535,Egg,1.6,Muscle Gain,2254.3156245258056,281.7894530657258,76.8516690179252,Advanced
3850,3850,37,93.32404384249352,154.72451798909736,Female,38.98300128295349,1629.6869901417613,Shellfish,1.9,Lose Weight,2322.3039609520097,425.7557261745352,116.11519804760049,Advanced
3851,3851,33,99.44205855780297,168.33594650339785,Male,35.09266702335648,2041.0904657686929,No Allergy,1.9,Lose Weight,2908.5539137203878,533.234884182071,145.42769568601935,Beginner
3852,3852,22,94.26474012810507,148.43335059855858,Female,42.78448342500256,1683.845572118922,Gluten,1.2,Lose Weight,1515.4610149070297,277.83451939962214,75.77305074535148,Intermediate
3853,3853,50,70.84928653121365,140.68315318241756,Female,35.79738426427272,1322.0727611132622,Peanuts,1.9,Lose Weight,1883.9536845863986,345.3915088408398,94.19768422931992,Advanced
3854,3854,41,46.861271068711496,155.35455065949324,Male,19.41628356032017,1228.951937122436,Egg,1.6,Healthy Lifestyle,1966.3230993958975,270.369426166936,73.73711622734616,Intermediate
3855,3855,51,66.48803162082586,198.11167077565892,Female,16.940388058127148,1455.327784460768,Gluten,1.4,Muscle Gain,2241.2047880695827,280.15059850869784,76.40470868419031,Intermediate
3856,3856,28,46.84490688510208,166.20655154909147,Female,16.957666984510787,1274.4357506656245,Peanuts,1.2,Muscle Gain,1682.255190878624,210.281898859828,57.34960877995309,Beginner
3857,3857,44,52.31607974367016,145.09528033148322,Female,24.850127496173023,1190.344967856653,Gluten,1.9,Healthy Lifestyle,2261.6554389276407,310.9776228525506,84.81207895978652,Advanced
3858,3858,20,68.30576953251742,186.92391620308703,Female,19.549139511355733,1571.7067432643523,Gluten,1.9,Healthy Lifestyle,2986.2428122022693,410.60838667781206,111.9841054575851,Advanced
3859,3859,33,62.16344506571085,186.09240593824012,Male,17.950550556207,1626.8821296429433,Dairy,1.9,Muscle Gain,3400.1836509537516,425.02295636921895,115.9153517370597,Beginner
3860,3860,27,96.9864482442299,148.38650450172008,Female,44.047599620102,1687.2180778607226,Peanuts,1.2,Lose Weight,1518.4962700746503,278.39098284701925,75.92481350373251,Advanced
3861,3861,58,50.86540751456248,193.8991812462568,Female,13.529152051819109,1267.5050867880627,No Allergy,1.2,Muscle Gain,1673.1067145602428,209.13833932003035,57.03772890546282,Intermediate
3862,3862,55,81.66912647811989,141.53267749787855,Female,40.77035238085509,1403.1056474316024,Shellfish,1.2,Lose Weight,1262.795082688442,231.5124318262144,63.1397541344221,Intermediate
3863,3863,20,80.74584922898495,153.22286022528124,Male,34.39323889493639,1791.8906483418364,Shellfish,1.2,Lose Weight,1612.7015835076531,295.661956976403,80.63507917538264,Advanced
3864,3864,50,50.74836066691916,186.8483385834814,Female,14.535953888891028,1279.2192440186268,Gluten,1.9,Muscle Gain,2673.56821999893,334.19602749986626,91.14437113632717,Beginner
3865,3865,45,66.87377723098486,163.72721125699874,Male,24.946758620800395,1514.5318803858415,Shellfish,1.2,Healthy Lifestyle,1817.4382564630096,249.89776026366383,68.15393461736286,Beginner
3866,3866,54,88.91427394202728,191.46508868299728,Female,24.25449809017717,1629.1221358818518,Peanuts,1.2,Healthy Lifestyle,1954.9465630582224,268.8051524205056,73.31049611468333,Intermediate
3867,3867,54,54.16062802427801,184.99362744897184,Female,15.825963323619328,1287.7065851774137,Shellfish,1.2,Muscle Gain,1699.7726924341862,212.47158655427327,57.94679633298361,Advanced
3868,3868,50,48.62968011335158,189.9324963204897,Male,13.480402517445828,1367.4898743206013,Shellfish,1.6,Muscle Gain,2406.782178804259,300.84777235053235,82.04939245923609,Advanced
3869,3869,50,91.00051346189,198.61244270566127,Female,23.069115172813955,1687.8760954842355,Egg,1.4,Healthy Lifestyle,2363.0265336779294,324.9161483807153,88.61349501292234,Beginner
3870,3870,48,78.4565637640953,184.4685602299482,Female,23.05603202745,1536.724444718969,No Allergy,1.2,Healthy Lifestyle,1844.0693336627623,253.55953337862988,69.15260001235359,Intermediate
3871,3871,22,45.16837240907947,189.3052865791957,Female,12.604016320978609,1356.472717489106,Egg,1.6,Muscle Gain,2387.3919827808268,298.42399784760335,81.38836304934637,Advanced
3872,3872,55,71.35085520844149,198.53026113652405,Female,18.10280007915972,1484.2711071134097,Shellfish,1.2,Muscle Gain,1959.2378613897008,244.9047326737126,66.79219982010343,Intermediate
3873,3873,37,57.829902657287846,146.09012649503987,Female,27.0963461087332,1274.7233217535745,Egg,1.6,Lose Weight,1529.6679861042892,280.4391307857864,76.48339930521446,Intermediate
3874,3874,23,49.93990626337472,197.88520674676988,Female,12.753255629737508,1422.845683718919,No Allergy,1.4,Muscle Gain,2191.182352927135,273.8977941158919,74.69939839524324,Intermediate
3875,3875,39,89.45419293932483,192.37159874065665,Male,24.17234551025681,1988.5681251645465,No Allergy,1.2,Healthy Lifestyle,2386.2817501974555,328.11374065215017,89.48556563240457,Advanced
3876,3876,27,78.05738708400114,199.02065016193683,Female,19.706873469996022,1669.0456325674388,Egg,1.4,Healthy Lifestyle,2336.6638855944143,321.291284269232,87.62489570979054,Intermediate
3877,3877,58,99.89294407957964,162.60797812093654,Male,37.77905700559055,1877.7174588365028,Peanuts,1.9,Lose Weight,2675.7473788420166,490.5536861210364,133.7873689421008,Advanced
3878,3878,51,81.55992688155185,173.84346740511597,Male,26.987339746819384,1725.7681405093017,Egg,1.9,Lose Weight,2459.2196002257547,450.8569267080551,122.96098001128772,Advanced
3879,3879,26,73.40362558755069,156.7741073408185,Female,29.86543454091538,1499.462510349937,No Allergy,1.2,Lose Weight,1349.5162593149432,247.4113142077396,67.47581296574717,Intermediate
3880,3880,42,62.27005081480678,163.83452681590265,Male,23.198951545415834,1470.4017649554833,Gluten,1.2,Healthy Lifestyle,1764.4821179465798,242.61629121765475,66.16807942299674,Beginner
3881,3881,24,78.51343178396047,182.7522963030225,Female,23.50814037290013,1635.853317653046,Peanuts,1.6,Healthy Lifestyle,2617.365308244874,359.8877298836702,98.15119905918276,Beginner
3882,3882,34,73.39596323826534,149.16246301973607,Male,32.98777946957132,1594.4603795347543,Shellfish,1.2,Lose Weight,1435.0143415812786,263.0859626232345,71.75071707906395,Intermediate
3883,3883,39,51.94473837975177,167.70942373235735,Male,18.468287638978,1367.7001845651173,Shellfish,1.2,Muscle Gain,1805.364243625955,225.6705304532444,61.54650830543027,Advanced
3884,3884,57,58.74171803487992,152.97908608411575,Female,25.100508524360865,1217.8968753571253,Egg,1.4,Lose Weight,1278.7917191249812,234.44514850624665,63.93958595624908,Beginner
3885,3885,38,86.48980973888962,140.77288379882896,Male,43.64423915463938,1706.9090504224846,No Allergy,1.9,Lose Weight,2432.3453968520403,445.9299894228741,121.617269842602,Beginner
3886,3886,20,67.97346257340983,145.193238513251,Male,32.24382898154005,1582.244829721063,No Allergy,1.2,Lose Weight,1424.0203467489566,261.0703969039754,71.20101733744782,Advanced
3887,3887,18,68.48328426689898,163.51373586063266,Female,25.61392287081892,1509.4834833122547,No Allergy,1.6,Lose Weight,1811.3801799747062,332.08636632869604,90.56900899873528,Beginner
3888,3888,44,62.667704134092304,173.1039067546455,Male,20.9136601000483,1508.8588807999786,Dairy,1.4,Healthy Lifestyle,2112.40243311997,290.4553345539959,79.21509124199886,Advanced
3889,3889,50,53.73514711372258,178.60112401380286,Female,16.845738962303006,1281.2881875553542,Shellfish,1.4,Muscle Gain,1973.1838088352456,246.6479761044057,67.26762984665609,Intermediate
3890,3890,49,50.48446045396648,196.5889785047816,Female,13.06289352839807,1311.2854612256417,No Allergy,1.4,Muscle Gain,2019.3796102874878,252.422451285936,68.84248671434617,Intermediate
3891,3891,42,61.863108384729244,145.44391665547442,Male,29.24425859735864,1376.6934190598397,Dairy,1.6,Lose Weight,1652.0321028718076,302.8725521931648,82.60160514359038,Beginner
3892,3892,60,93.3601883110093,156.44061127850404,Male,38.147203884576285,1749.2469363281325,Gluten,1.2,Lose Weight,1574.3222426953191,288.6257444941419,78.71611213476595,Advanced
3893,3893,57,78.09696818152023,148.52353681398606,Female,35.40328890959608,1383.0715818242466,Gluten,1.9,Lose Weight,1970.8770040995514,361.3274507515844,98.54385020497756,Advanced
3894,3894,54,49.62467180654237,199.7617714286494,Male,12.435775878704026,1405.282469278337,Dairy,1.9,Muscle Gain,2937.0403607917247,367.1300450989656,100.12637593608152,Intermediate
3895,3895,31,78.03883637294399,173.90930225012232,Male,25.802700402435075,1792.4520323866675,Peanuts,1.4,Lose Weight,1882.074634006001,345.0470162344335,94.10373170030005,Advanced
3896,3896,34,99.07568959734908,165.10121726542422,Female,36.34683113831179,1728.009472794971,Shellfish,1.4,Lose Weight,1814.40994643472,332.641823513032,90.720497321736,Beginner
3897,3897,45,66.30931029655483,173.09447046685554,Female,22.131360970611187,1402.151861818561,Shellfish,1.2,Healthy Lifestyle,1682.5822341822732,231.3550572000626,63.09683378183525,Advanced
3898,3898,37,89.28780187401637,143.81173866258493,Female,43.17212816766083,1558.5560703057174,Peanuts,1.2,Lose Weight,1402.7004632751457,257.1617516004434,70.13502316375728,Advanced
3899,3899,35,67.67004490802834,142.88786671446823,Male,33.14406408294954,1481.9614639955892,Dairy,1.6,Lose Weight,1778.3537567947071,326.0315220790297,88.91768783973535,Advanced
3900,3900,59,72.66350890127832,145.50594377561234,Male,34.320602050455975,1425.1750529295894,Peanuts,1.2,Lose Weight,1282.6575476366304,235.15388373338223,64.13287738183152,Advanced
3901,3901,60,63.62194228686462,186.98858383166183,Female,18.196033948302237,1355.3957330371256,No Allergy,1.9,Muscle Gain,2832.777082047593,354.0971352559491,96.5719459788952,Beginner
3902,3902,46,75.61738382181788,194.3126293949866,Female,20.027170287843347,1549.6274740660183,Shellfish,1.6,Healthy Lifestyle,2479.4039585056294,340.91804429452407,92.9776484439611,Beginner
3903,3903,48,98.56788993590024,146.08873504229618,Female,46.18511213366155,1603.7931793983032,Dairy,1.4,Lose Weight,1683.9828383682184,308.7301870341733,84.19914191841092,Advanced
3904,3904,50,84.64821882285577,190.5385106224508,Female,23.31590578522928,1604.1233853633,Gluten,1.9,Healthy Lifestyle,3047.83443219027,419.0772344261621,114.29379120713511,Advanced
3905,3905,45,61.42727690021704,145.98805278536065,Male,28.822167081827207,1356.4348939491535,Shellfish,1.9,Lose Weight,1932.9197238775441,354.3686160442164,96.6459861938772,Advanced
3906,3906,40,63.64964222135454,180.54362068337383,Female,19.52682667617753,1422.2853784979577,Gluten,1.2,Healthy Lifestyle,1706.742454197549,234.67708745216305,64.00284203240808,Beginner
3907,3907,52,53.17228029527671,173.20522274225738,Male,17.72406437304016,1336.7189030559157,Peanuts,1.6,Muscle Gain,2352.6252693784113,294.0781586723014,80.20313418335492,Advanced
3908,3908,54,88.5041760884112,179.75987173218124,Female,27.38913170662728,1589.067198915836,Dairy,1.9,Lose Weight,2264.420758455066,415.1438057167621,113.2210379227533,Advanced
3909,3909,20,76.38795250182284,142.6689752523652,Male,37.52889572918127,1682.8598119030212,Shellfish,1.4,Lose Weight,1767.002802498172,323.9505137913316,88.3501401249086,Intermediate
3910,3910,25,69.03876918490336,181.0503207164033,Female,21.06174950690635,1538.6383922322188,No Allergy,1.6,Healthy Lifestyle,2461.8214275715504,338.5004462910882,92.31830353393312,Advanced
3911,3911,38,55.09498816065671,183.25719728770264,Female,16.405520490530716,1360.2471527188954,Peanuts,1.4,Muscle Gain,2094.780615187099,261.8475768983874,71.41297551774201,Advanced
3912,3912,52,65.31949042302966,189.8513446892235,Female,18.122388356739435,1414.6017937889696,Dairy,1.6,Muscle Gain,2489.6991570685877,311.2123946335734,84.87610762733819,Beginner
3913,3913,51,62.67805756536527,170.08033703822784,Male,21.667425567493037,1454.748474649654,Dairy,1.2,Healthy Lifestyle,1745.6981695795846,240.0334983171929,65.46368135923441,Beginner
